DEBUG: General     , 1634577473054> LoggerManager.init                  > Initializing...
LOG  : Lua         , 1634577818295> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2072147750/mods/VFFogsn/media/lua/client/tweaks_cookWithRemoulade.lua
LOG  : Lua         , 1634577818295> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2072147750/mods/VFFogsn/media/lua/client/tweaks_cookWithWine.lua
LOG  : Lua         , 1634577818295> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2072147750/mods/VFFogsn/media/lua/client/tweaks_dairyModsPatch.lua
LOG  : Lua         , 1634577818295> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2072147750/mods/VFFogsn/media/lua/client/tweaks_fruitNutsMilkHoney.lua
LOG  : Lua         , 1634577818296> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2072147750/mods/VFFogsn/media/lua/client/tweaks_ogsn_herbs_Cooking.lua
LOG  : Lua         , 1634577818296> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2072147750/mods/VFFogsn/media/lua/client/tweaks_ogsn_herbs_Poultices.lua
LOG  : Lua         , 1634577818296> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2072147750/mods/VFFogsn/media/lua/client/tweaks_ogsn_herbs_Rotting.lua
LOG  : Lua         , 1634577818297> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2072147750/mods/VFFogsn/media/lua/client/tweaks_ogsn_newBowlIcons.lua
LOG  : Lua         , 1634577818297> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2072147750/mods/VFFogsn/media/lua/client/tweaks_pastaRiceRot.lua
LOG  : Lua         , 1634577818297> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2072147750/mods/VFFogsn/media/lua/client/tweaks_warOnBeans.lua
LOG  : Lua         , 1634577818298> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2463184726/mods/Spongie's Hair 41.50/media/lua/client/zFluffyHair_bypass.lua
LOG  : Lua         , 1634577818298> Loading: C:/GAMES/Steam/steamapps/workshop/content/108600/2503622437/mods/Skill Recovery Journal/media/lua/client/zzz/Skill Recovery Journal Main.lua
LOG  : General     , 1634577818299> EXITDEBUG: IngameState.exit 13
LOG  : General     , 1634577818315> ProfessionFramework.INFO: Adding Trait Brave2
LOG  : General     , 1634577818315> ProfessionFramework.INFO: Adding Trait Cowardly2
LOG  : General     , 1634577818315> ProfessionFramework.INFO: Adding Trait Clumsy2
LOG  : General     , 1634577818315> ProfessionFramework.INFO: Adding Trait Graceful2
LOG  : General     , 1634577818315> ProfessionFramework.INFO: Adding Trait ShortSighted2
LOG  : General     , 1634577818316> ProfessionFramework.INFO: Adding Trait EagleEyed2
LOG  : General     , 1634577818316> ProfessionFramework.INFO: Adding Trait HardOfHearing2
LOG  : General     , 1634577818316> ProfessionFramework.INFO: Adding Trait Deaf2
LOG  : General     , 1634577818316> ProfessionFramework.INFO: Adding Trait KeenHearing2
LOG  : General     , 1634577818316> ProfessionFramework.INFO: Adding Trait HeartyAppitite2
LOG  : General     , 1634577818316> ProfessionFramework.INFO: Adding Trait LightEater2
LOG  : General     , 1634577818316> ProfessionFramework.INFO: Adding Trait ThickSkinned2
LOG  : General     , 1634577818316> ProfessionFramework.INFO: Adding Trait Thinskinned2
LOG  : General     , 1634577818317> ProfessionFramework.INFO: Adding Trait Resilient2
LOG  : General     , 1634577818317> ProfessionFramework.INFO: Adding Trait ProneToIllness2
LOG  : General     , 1634577818317> ProfessionFramework.INFO: Adding Trait Lucky2
LOG  : General     , 1634577818317> ProfessionFramework.INFO: Adding Trait Unlucky2
LOG  : General     , 1634577818317> ProfessionFramework.INFO: Adding Trait Dextrous2
LOG  : General     , 1634577818317> ProfessionFramework.INFO: Adding Trait AllThumbs2
LOG  : General     , 1634577818317> ProfessionFramework.INFO: Adding Trait FastHealer2
LOG  : General     , 1634577818317> ProfessionFramework.INFO: Adding Trait SlowHealer2
LOG  : General     , 1634577818318> ProfessionFramework.INFO: Adding Trait FastLearner2
LOG  : General     , 1634577818318> ProfessionFramework.INFO: Adding Trait SlowLearner2
LOG  : General     , 1634577818318> ProfessionFramework.INFO: Adding Trait FastReader2
LOG  : General     , 1634577818318> ProfessionFramework.INFO: Adding Trait SlowReader2
LOG  : General     , 1634577818318> ProfessionFramework.INFO: Adding Trait Illiterate2
LOG  : General     , 1634577818318> ProfessionFramework.INFO: Adding Trait NeedsLessSleep2
LOG  : General     , 1634577818318> ProfessionFramework.INFO: Adding Trait NeedsMoreSleep2
LOG  : General     , 1634577818318> ProfessionFramework.INFO: Adding Trait Inconspicuous2
LOG  : General     , 1634577818318> ProfessionFramework.INFO: Adding Trait Conspicuous2
LOG  : General     , 1634577818319> ProfessionFramework.INFO: Adding Trait Organized2
LOG  : General     , 1634577818319> ProfessionFramework.INFO: Adding Trait Disorganized2
LOG  : General     , 1634577818319> ProfessionFramework.INFO: Adding Trait LowThirst2
LOG  : General     , 1634577818319> ProfessionFramework.INFO: Adding Trait HighThirst2
LOG  : General     , 1634577818319> ProfessionFramework.INFO: Adding Trait WeakStomach2
LOG  : General     , 1634577818319> ProfessionFramework.INFO: Adding Trait IronGut2
LOG  : General     , 1634577818319> ProfessionFramework.INFO: Adding Trait Outdoorsman2
LOG  : General     , 1634577818319> ProfessionFramework.INFO: Adding Trait AdrenalineJunkie2
LOG  : General     , 1634577818320> ProfessionFramework.INFO: Adding Trait NightVision2
LOG  : General     , 1634577818320> ProfessionFramework.INFO: Adding Trait Agoraphobic2
LOG  : General     , 1634577818320> ProfessionFramework.INFO: Adding Trait Claustophobic2
LOG  : General     , 1634577818320> ProfessionFramework.INFO: Adding Trait Hemophobic2
LOG  : General     , 1634577818320> ProfessionFramework.INFO: Adding Trait Insomniac2
LOG  : General     , 1634577818320> ProfessionFramework.INFO: Adding Trait Pacifist2
LOG  : General     , 1634577818320> ProfessionFramework.INFO: Adding Trait Smoker2
LOG  : General     , 1634577818320> ProfessionFramework.INFO: Adding Trait Asthmatic2
LOG  : General     , 1634577818320> ProfessionFramework.INFO: Adding Trait Herbalist2
LOG  : General     , 1634577818321> ProfessionFramework.INFO: Adding Trait Handy2
LOG  : General     , 1634577818321> ProfessionFramework.INFO: Adding Trait Jogger2
LOG  : General     , 1634577818322> ProfessionFramework.INFO: Adjusting Profession fireofficer
LOG  : General     , 1634577818323> ProfessionFramework.INFO: Adjusting Profession policeofficer
LOG  : General     , 1634577818323> ProfessionFramework.INFO: Adjusting Profession parkranger
LOG  : General     , 1634577818323> ProfessionFramework.INFO: Adjusting Profession constructionworker
LOG  : General     , 1634577818323> ProfessionFramework.INFO: Adjusting Profession securityguard
LOG  : General     , 1634577818324> ProfessionFramework.INFO: Adjusting Profession carpenter
LOG  : General     , 1634577818324> ProfessionFramework.INFO: Adjusting Profession burglar
LOG  : General     , 1634577818324> ProfessionFramework.INFO: Adjusting Profession chef
LOG  : General     , 1634577818324> ProfessionFramework.INFO: Adjusting Profession repairman
LOG  : General     , 1634577818324> ProfessionFramework.INFO: Adjusting Profession farmer
LOG  : General     , 1634577818325> ProfessionFramework.INFO: Adjusting Profession fisherman
LOG  : General     , 1634577818325> ProfessionFramework.INFO: Adjusting Profession doctor
LOG  : General     , 1634577818325> ProfessionFramework.INFO: Adjusting Profession veteran
LOG  : General     , 1634577818325> ProfessionFramework.INFO: Adjusting Profession nurse
LOG  : General     , 1634577818325> ProfessionFramework.INFO: Adjusting Profession lumberjack
LOG  : General     , 1634577818326> ProfessionFramework.INFO: Adjusting Profession fitnessInstructor
LOG  : General     , 1634577818326> ProfessionFramework.INFO: Adjusting Profession burgerflipper
LOG  : General     , 1634577818326> ProfessionFramework.INFO: Adjusting Profession electrician
LOG  : General     , 1634577818326> ProfessionFramework.INFO: Adjusting Profession engineer
LOG  : General     , 1634577818326> ProfessionFramework.INFO: Adjusting Profession metalworker
LOG  : General     , 1634577818327> ProfessionFramework.INFO: Adjusting Profession mechanics
LOG  : General     , 1634577818327> ProfessionFramework.INFO: Adding Profession soldier
LOG  : General     , 1634577818327> ERROR: Missing translation "Soldier"
LOG  : General     , 1634577818327> ProfessionFramework.INFO: Adding Profession miner
LOG  : General     , 1634577818327> ERROR: Missing translation "Miner"
LOG  : General     , 1634577818327> ProfessionFramework.INFO: Adding Profession gangmember
LOG  : General     , 1634577818328> ERROR: Missing translation "Gang Member"
LOG  : General     , 1634577818328> ProfessionFramework.INFO: Adding Profession student
LOG  : General     , 1634577818328> ERROR: Missing translation "Student"
LOG  : General     , 1634577818328> ProfessionFramework.INFO: Adding Profession officeworker
LOG  : General     , 1634577818328> ERROR: Missing translation "Office Worker"
LOG  : General     , 1634577818328> ProfessionFramework.INFO: Adding Profession escapedprisoner
LOG  : General     , 1634577818329> ERROR: Missing translation "Escaped Prisoner"
LOG  : General     , 1634577818329> ProfessionFramework.INFO: Adding Profession doomsdayprepper
LOG  : General     , 1634577818329> ERROR: Missing translation "Doomsday Prepper"
LOG  : General     , 1634577818329> ProfessionFramework.INFO: Adding Profession gamehunter
LOG  : General     , 1634577818329> ERROR: Missing translation "Game Hunter"
LOG  : General     , 1634577818329> ProfessionFramework.INFO: Adding Profession athlete
LOG  : General     , 1634577818330> ERROR: Missing translation "Athlete"
LOG  : General     , 1634577818330> ProfessionFramework.INFO: Adding Profession drycleaner
LOG  : General     , 1634577818330> ERROR: Missing translation "Dry Cleaner"
LOG  : General     , 1634577818330> ProfessionFramework.INFO: Adding Profession musician
LOG  : General     , 1634577818330> ERROR: Missing translation "Musician"
LOG  : General     , 1634577818330> ProfessionFramework.INFO: Adding Profession tinkerer
LOG  : General     , 1634577818330> ERROR: Missing translation "Tinkerer"
LOG  : General     , 1634577818332> ProfessionFramework.INFO: Adding Profession crashedpilot
LOG  : General     , 1634577818332> ERROR: Missing translation "Crashed Pilot"
LOG  : General     , 1634577818341> Base.Ketchup: EvolvedRecipe, Sandwich:2;Burger:2;RicePot:2;RicePan:2;PastaPot:2;PastaPan:2;AAAHotDogEV:2;AAACorndog:1
LOG  : General     , 1634577818342> Base.Ketchup: DisplayCategory, FoodN
LOG  : General     , 1634577818342> Base.Mustard: EvolvedRecipe, Sandwich:2;Burger:2;Salad:2;RicePot:2;RicePan:2;PastaPot:2;PastaPan:2;AAAHotDogEV:2;AAACorndog:1
LOG  : General     , 1634577818342> Base.Mustard: DisplayCategory, FoodN
LOG  : General     , 1634577818342> Base.Salt: EvolvedRecipe, Soup:1;Stew:1;Pie:1;Stir fry Griddle Pan:1;Stir fry:1;Burger:1;Salad:1;Roasted Vegetables:1;RicePot:1;RicePan:1;PastaPot:1;PastaPan:1;AAAHotDogEV:1
LOG  : General     , 1634577818342> Base.Salt: DisplayCategory, Cooking
LOG  : General     , 1634577818342> Base.Pepper: EvolvedRecipe, Soup:1;Stew:1;Pie:1;Stir fry Griddle Pan:1;Stir fry:1;Burger:1;Salad:1;Roasted Vegetables:1;RicePot:1;RicePan:1;PastaPot:1;PastaPan:1;AAAHotDogEV:1
LOG  : General     , 1634577818342> Base.Pepper: DisplayCategory, Cooking
LOG  : General     , 1634577818342> Base.BreadSlices: IsCookable, true
LOG  : General     , 1634577818343> Base.BreadSlices: MinutesToCook, 10
LOG  : General     , 1634577818343> Base.BreadSlices: MinutesToBurn, 10
LOG  : General     , 1634577818343> Base.BreadSlices: ReplaceOnCooked, AAApoc.AAAToastSlices
LOG  : General     , 1634577818343> Base.BreadSlices: DisplayCategory, FoodP
LOG  : General     , 1634577818343> Base.Corndog: ReplaceOnUse, AAACorndogStick
LOG  : General     , 1634577818343> Base.Corndog: DisplayCategory, FoodP
LOG  : General     , 1634577818343> Base.Lemon: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818343> Base.Lemon: DisplayCategory, FoodP
LOG  : General     , 1634577818343> Base.BerryBlack: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818343> Base.BerryBlack: DisplayCategory, FoodP
LOG  : General     , 1634577818344> Base.BerryBlue: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818344> Base.BerryBlue: DisplayCategory, FoodP
LOG  : General     , 1634577818344> Base.BerryGeneric1: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818344> Base.BerryGeneric1: DisplayCategory, FoodP
LOG  : General     , 1634577818344> Base.BerryGeneric2: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818344> Base.BerryGeneric2: DisplayCategory, FoodP
LOG  : General     , 1634577818344> Base.BerryGeneric3: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818344> Base.BerryGeneric3: DisplayCategory, FoodP
LOG  : General     , 1634577818345> Base.BerryGeneric4: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818345> Base.BerryGeneric4: DisplayCategory, FoodP
LOG  : General     , 1634577818345> Base.BerryGeneric5: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818345> Base.BerryGeneric5: DisplayCategory, FoodP
LOG  : General     , 1634577818345> Base.BerryPoisonIvy: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818345> Base.BerryPoisonIvy: DisplayCategory, FoodP
LOG  : General     , 1634577818345> Base.Peach: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818345> Base.Peach: DisplayCategory, FoodP
LOG  : General     , 1634577818346> Base.Pineapple: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818346> Base.Pineapple: DisplayCategory, FoodP
LOG  : General     , 1634577818346> Base.Cherry: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818346> Base.Cherry: DisplayCategory, FoodP
LOG  : General     , 1634577818346> Base.Watermelon: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818346> Base.Watermelon: DisplayCategory, FoodP
LOG  : General     , 1634577818346> Base.WatermelonSliced: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818346> Base.WatermelonSliced: DisplayCategory, FoodP
LOG  : General     , 1634577818346> Base.WatermelonSmashed: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818347> Base.WatermelonSmashed: DisplayCategory, FoodP
LOG  : General     , 1634577818347> Base.Grapes: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818347> Base.Grapes: DisplayCategory, FoodP
LOG  : General     , 1634577818347> Base.Orange: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818347> Base.Orange: DisplayCategory, FoodP
LOG  : General     , 1634577818347> Base.Apple: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818347> Base.Apple: DisplayCategory, FoodP
LOG  : General     , 1634577818347> Base.Banana: EvolvedRecipe, Cake:10;FruitSalad:10;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818347> Base.Banana: DisplayCategory, FoodP
LOG  : General     , 1634577818348> Base.Honey: EvolvedRecipe, Cake:5;Sandwich:5;Salad:5;Roasted Vegetables:5;Stir fry Griddle Pan:5;Stir fry:5;HotDrink:5;AAAPancakes:2;AAAWaffles:2
LOG  : General     , 1634577818348> Base.Honey: DisplayCategory, FoodN
LOG  : General     , 1634577818348> -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: DoParam
function: tweakItems -- file: ItemTweaker_Core.lua line # 14

ERROR: General     , 1634577818348> ExceptionLogger.logException> Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor76.invoke.
ERROR: General     , 1634577818348> DebugLogStream.printException> Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor76.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcallvoid(KahluaThread.java:1812)
	at se.krka.kahlua.integration.LuaCaller.pcallvoid(LuaCaller.java:66)
	at se.krka.kahlua.integration.LuaCaller.protectedCallVoid(LuaCaller.java:139)
	at zombie.Lua.Event.trigger(Event.java:64)
	at zombie.Lua.LuaEventManager.triggerEvent(LuaEventManager.java:61)
	at zombie.gameStates.IngameState.exit(IngameState.java:989)
	at zombie.gameStates.GameStateMachine.update(GameStateMachine.java:105)
	at zombie.GameWindow.logic(GameWindow.java:285)
	at zombie.core.profiling.AbstractPerformanceProfileProbe.invokeAndMeasure(AbstractPerformanceProfileProbe.java:71)
	at zombie.GameWindow.frameStep(GameWindow.java:726)
	at zombie.GameWindow.run_ez(GameWindow.java:642)
	at zombie.GameWindow.mainThread(GameWindow.java:471)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.security.InvalidParameterException: Error: Type = Drainable, is not a valid parameter in item: Sugar
